"","Date","btc_price","btc_open","btc_high","btc_low","btc_vol","btc_change","bch_price","bch_open","bch_high","bch_low","bch_vol","bch_change","eos_price","eos_open","eos_high","eos_low","eos_vol","eos_change","eth_price","eth_open","eth_high","eth_low","eth_vol","eth_change","ltc_price","ltc_open","ltc_high","ltc_low","ltc_vol","ltc_change","xrp_price","xrp_open","xrp_high","xrp_low","xrp_vol","xrp_change","btcsv_price","btcsv_open","btcsv_high","btcsv_low","btcsv_vol","btcsv_change"
"2112","2017-11-29",9749.4,9891.9,11427.17,9001.1,182740,-1.5,0,0,0,0,0,0,2.74,2.8,3.36,2.47,13260000,-2.14,420.34,465.56,517,403.01,228930,-9.71,83.68,94,102.7,74,635860,-10.98,0.235,0.2802,0.2802,0.197,101680000,-16.13,0,0,0,0,0,0
"2119","2017-11-30",9907,9771.9,10540,8821,129070,1.62,0,0,0,0,0,0,2.83,2.74,2.98,2.43,10360000,3.28,432.21,420.34,454.95,385.4,224570,2.82,85.77,83.68,91.13,74,476460,2.5,0.2349,0.235,0.2468,0.2157,59440000,-0.04,0,0,0,0,0,0
"433","2017-12-01",10869,9907,10949,9370.1,84140,9.71,0,0,0,0,0,0,3.22,2.83,3.25,2.68,6920000,13.78,460.67,432.21,467,413.96,169740,6.58,97.84,85.77,99.9,80.89,453960,14.07,0.2483,0.2349,0.2532,0.2245,45660000,5.7,0,0,0,0,0,0
"440","2017-12-02",10881,10852,11187,10627,49710,0.11,0,0,0,0,0,0,3.91,3.22,3.98,3.16,11140000,21.43,455.51,460.67,472,447,135330,-1.12,98.83,97.84,104.14,96.41,335440,1.01,0.244,0.2483,0.2502,0.2394,29830000,-1.73,0,0,0,0,0,0
"447","2017-12-03",11157,10880,11842,10299,93060,2.54,0,0,0,0,0,0,3.58,3.91,4.12,3.4,8870000,-8.44,459.49,455.51,482.69,431.04,137970,0.87,99.99,98.83,106.32,95,277790,1.17,0.2449,0.244,0.2596,0.2314,42960000,0.37,0,0,0,0,0,0
"454","2017-12-04",11595,11162,11598,10788,63740,3.93,0,0,0,0,0,0,4.04,3.58,4.21,3.4,9790000,12.85,465,459.49,471.06,439.27,123190,1.2,103.42,99.99,103.79,94.49,247180,3.43,0.2465,0.2449,0.2487,0.233,41240000,0.65,0,0,0,0,0,0
"461","2017-12-05",11595,11611,11949,11414,48940,0,0,0,0,0,0,0,4.23,4.04,4.57,3.65,15910000,4.7,451.87,465,467.38,444.17,187530,-2.82,99.49,103.42,103.66,99.05,273800,-3.8,0.2311,0.2465,0.2467,0.2256,63320000,-6.25,0,0,0,0,0,0
"468","2017-12-06",13527,11590,13598,11590,83590,16.66,0,0,0,0,0,0,4.45,4.23,5.12,4.16,14160000,5.2,413.71,451.87,454.23,403,367190,-8.44,96.51,99.49,102.4,92,368340,-3,0.2149,0.2311,0.2351,0.2091,81750000,-7.01,0,0,0,0,0,0
"475","2017-12-07",16601,13500,16639,13154,141260,22.72,0,0,0,0,0,0,3.86,4.45,4.46,3.26,14120000,-13.26,415.02,413.71,429,390,322000,0.32,93.56,96.51,97.92,84.4,409170,-3.06,0.2045,0.2149,0.2191,0.197,7.8e+07,-4.84,0,0,0,0,0,0
"482","2017-12-08",15869,16608,17160,13774,124110,-4.41,0,0,0,0,0,0,4.22,3.86,4.5,3.51,8990000,9.33,442.19,415.02,453.61,400.34,318980,6.55,120.9,93.56,129,88.93,1010000,29.22,0.234,0.2057,0.2558,0.2006,167260000,14.43,0,0,0,0,0,0
"489","2017-12-09",14660,15829,16300,13021,77820,-7.62,0,0,0,0,0,0,4.01,4.22,4.64,3.68,8700000,-4.98,460.92,442.19,487.8,441,322500,4.24,149,120.9,156,120.55,1510000,23.24,0.2361,0.234,0.2454,0.2292,74470000,0.9,0,0,0,0,0,0
"496","2017-12-10",14997,14660,15728,12748,107050,2.3,0,0,0,0,0,0,3.7,4.01,4.01,3.4,6480000,-7.73,429.24,460.92,460.92,413.3,250230,-6.87,144.6,149,154,122.45,833170,-2.95,0.228,0.2361,0.2378,0.2211,59970000,-3.43,0,0,0,0,0,0
"503","2017-12-11",16754,14937,17443,14937,78090,11.72,0,0,0,0,0,0,4.35,3.7,4.48,3.65,9620000,17.57,515.25,429.24,531.2,429.14,224210,20.04,210.11,144.6,226.8,143.2,1230000,45.3,0.2481,0.228,0.2491,0.228,47900000,8.82,0,0,0,0,0,0
"510","2017-12-12",16967,16754,17500,16234,52090,1.27,0,0,0,0,0,0,5.1,4.35,5.91,4.23,13150000,17.24,634.87,515.25,646.92,497.75,425210,23.22,292.04,210.11,321.39,202.21,1350000,38.99,0.3587,0.2481,0.3777,0.244,130810000,44.58,0,0,0,0,0,0
"517","2017-12-13",16181,17010,17288,15674,62880,-4.63,0,0,0,0,0,0,7.28,5.1,7.28,5.1,32820000,42.75,690.69,634.87,742,573,686140,8.79,295.35,292.13,345.4,268.74,1080000,1.13,0.4574,0.3587,0.59,0.3517,410900000,27.52,0,0,0,0,0,0
"524","2017-12-14",16383,16122,16999,15870,45720,1.25,0,0,0,0,0,0,8.2,7.28,8.7,7.04,24280000,12.64,686.51,690.69,760,651,494410,-0.61,276.31,295.35,310.37,252.34,691740,-6.45,0.86,0.4574,0.8988,0.451,681390000,88.02,0,0,0,0,0,0
"531","2017-12-15",17522,16396,18098,16352,63110,6.95,0,0,0,0,0,0,7.93,8.2,8.37,6.51,14820000,-3.29,678.29,686.51,698.31,610,360050,-1.2,295.55,276.31,317.9,241,819270,6.96,0.737,0.86,0.865,0.6122,384210000,-14.3,0,0,0,0,0,0
"538","2017-12-16",19187,17569.55,19548,17098,48270,9.5,0,0,0,0,0,0,8.35,7.93,9.3,7.89,11570000,5.3,683.25,678.29,711.96,672.51,200940,0.73,295.67,295.55,308.03,275.03,366290,0.04,0.739,0.737,0.815,0.71,160260000,0.27,0,0,0,0,0,0
"545","2017-12-17",18971,19210,19891,18622,51800,-1.13,0,0,0,0,0,0,7.97,8.35,9,7.81,7510000,-4.55,708.78,683.25,725,683.24,210620,3.74,313.5,295.67,331.84,295.31,512420,6.03,0.711,0.739,0.755,0.6952,78220000,-3.79,0,0,0,0,0,0
"552","2017-12-18",18934,18959,19171,18010,53580,-0.2,0,0,0,0,0,0,8.88,7.97,8.98,7.22,10290000,11.42,783.99,708.78,798.9,660,420290,10.61,355.5,313.5,362.56,291.43,529160,13.4,0.7558,0.711,0.7933,0.6571,154460000,6.3,0,0,0,0,0,0
"559","2017-12-19",17345,18931,18987,16500,66650,-8.39,0,0,0,0,0,0,11.49,8.88,12.5,8.65,28320000,29.39,799.98,783.99,863,750.01,518290,2.04,340.8,355.5,370.78,323,612820,-4.14,0.73,0.7558,0.8411,0.701,172850000,-3.41,0,0,0,0,0,0
"566","2017-12-20",16425,17340,17709,15500,82160,-5.3,0,0,0,0,0,0,10.45,11.49,11.7,9.7,8870000,-9.05,794.99,799.98,826.2,709,423200,-0.62,304.31,340.8,340.81,292.43,579620,-10.71,0.714,0.73,0.74,0.6447,127480000,-2.19,0,0,0,0,0,0
"573","2017-12-21",15666.83,16433,17333,14827,65580,-4.62,0,0,0,0,0,0,10.65,10.45,11.88,9.7,9030000,1.91,786.97,794.99,848.08,747.1,341950,-1.01,306.63,304.31,328,280,417730,0.76,1.13,0.714,1.14,0.7107,454670000,58.26,0,0,0,0,0,0
"580","2017-12-22",13170,15650,15826,10718,179000,-15.94,0,0,0,0,0,0,7.67,10.65,10.66,7.67,29680000,-27.98,628.19,786.97,792,492.01,780150,-20.18,248.37,306.63,308,150,1060000,-19,0.983,1.13,1.25,0.4214,485120000,-13.01,0,0,0,0,0,0
"587","2017-12-23",14035,13173,14986,12755,59920,6.57,0,0,0,0,0,0,8.26,7.67,9.25,7.47,8260000,7.69,672.59,628.19,717,616.19,240690,7.07,269,248.37,293.22,239.77,383920,8.31,0.9981,0.983,1.06,0.9099,105750000,1.54,0,0,0,0,0,0
"594","2017-12-24",13476,14036,14047,11601.18,72380,-3.98,0,0,0,0,0,0,8,8.26,8.42,6.7,6290000,-3.15,659.89,672.59,675,560,312620,-1.89,261.99,269,270.41,223.4,333010,-2.61,0.9681,0.9981,1.01,0.8011,108030000,-3.01,0,0,0,0,0,0
"600","2017-12-25",13623,13517,14278,12678,45610,1.09,0,0,0,0,0,0,8.15,8,8.84,7.61,3340000,1.87,709.81,659.89,737,651.76,218490,7.56,261.14,261.99,278.27,249.52,179040,-0.32,0.9714,0.9681,1.01,0.91,5.3e+07,0.34,0,0,0,0,0,0
"607","2017-12-26",15679,13627,16048,13550,63440,15.09,0,0,0,0,0,0,8.6,8.15,8.71,8.03,4400000,5.52,749.8,709.81,749.8,708.83,149070,5.63,278.78,261.14,283.57,260.04,225840,6.75,1.07,0.9714,1.1,0.9628,64300000,10.15,0,0,0,0,0,0
"614","2017-12-27",15374,15680,16494,14463,54990,-1.95,0,0,0,0,0,0,8.72,8.6,9.4,8.05,4810000,1.4,736.45,749.8,766.06,703.27,167810,-1.78,263.53,278.78,284.49,251.4,219050,-5.47,1.21,1.07,1.29,1.06,183330000,13.08,0,0,0,0,0,0
"621","2017-12-28",14315,15374,15467,13232,72890,-6.89,0,0,0,0,0,0,8.1,8.72,8.76,7.25,4400000,-7.11,711.42,736.45,740.3,652,255380,-3.4,247.45,263.53,265,222.39,281000,-6.1,1.25,1.21,1.31,1.05,143900000,3.31,0,0,0,0,0,0
"628","2017-12-29",14317,14323,15105,13847,48010,0.01,0,0,0,0,0,0,8.12,8.1,8.74,7.9,3680000,0.25,731.52,711.42,755,703.02,204820,2.83,239.51,247.45,257.48,234.79,223900,-3.21,1.92,1.25,1.97,1.25,357720000,53.6,0,0,0,0,0,0
"635","2017-12-30",12377,14308,14403,11690,75430,-13.55,0,0,0,0,0,0,7.08,8.12,8.2,6.5,5e+06,-12.81,682.22,731.52,737.56,640.43,267700,-6.74,206.99,239.51,240.82,195,367410,-13.58,1.84,1.92,2.45,1.73,422670000,-4.17,0,0,0,0,0,0
"642","2017-12-31",13800,12385,14140,12183.88,43290,11.5,0,0,0,0,0,0,7.69,7.08,7.83,7,2090000,8.62,736.77,682.22,741.99,675.56,153380,8,225.4,206.99,233.31,204,287380,8.89,1.97,1.84,2.09,1.6,141030000,7.07,0,0,0,0,0,0
"853","2018-01-01",13354,13794,13893,12787,29540,-3.23,0,0,0,0,0,0,7.63,7.69,7.95,7.2,1780000,-0.78,752.46,736.77,762,717.94,121560,2.13,223.51,225.4,233.08,214.5,178410,-0.84,2.04,1.97,2.1,1.8,57130000,3.55,0,0,0,0,0,0
"860","2018-01-02",14709.82,13448,15300,12810,56180,10.15,0,0,0,0,0,0,8.3,7.63,8.6,7.62,4150000,8.78,858.78,752.46,890,752.46,420960,14.13,250.11,223.51,259,223.51,393230,11.9,2.19,2.04,2.22,1.84,93190000,7.35,0,0,0,0,0,0
"867","2018-01-03",15155,14713,15428,14522,38350,3.03,0,0,0,0,0,0,9.43,8.3,9.43,7.83,4010000,13.61,942.01,858.78,954.73,840,310540,9.69,244.21,250.11,255.28,239.24,249400,-2.36,2.73,2.19,2.86,2.14,206170000,24.66,0,0,0,0,0,0
"874","2018-01-04",15160,15150,15390,14064,46470,0.03,0,0,0,0,0,0,9.47,9.43,10.5,9.15,7540000,0.42,940,942.01,997,893.24,348620,-0.21,237.76,244.21,245.3,222.56,347070,-2.64,2.74,2.73,3.3,2.61,258390000,0.37,0,0,0,0,0,0
"881","2018-01-05",16917,15159,17101,14769,54630,11.59,0,0,0,0,0,0,9.29,9.47,9.85,8.51,4010000,-1.9,962.77,939.3,1023.6,930,298240,2.42,242.9,237.76,252,232,395350,2.16,2.5,2.74,3.06,2.23,196050000,-8.76,0,0,0,0,0,0
"888","2018-01-06",17161,16911,17252,16251,29610,1.44,0,0,0,0,0,0,9.83,9.29,9.9,8.72,2810000,5.81,1004.3,962.77,1014.2,951.38,127790,4.31,278,242.9,306.85,242,712760,14.45,2.64,2.5,2.85,2.45,78730000,5.6,0,0,0,0,0,0
"895","2018-01-07",16196,17163,17176,15726,30840,-5.62,0,0,0,0,0,0,10.16,9.83,10.9,9.76,3510000,3.36,1115.8,1004.3,1116,999.5,199830,11.1,271.05,278,289,264.01,256860,-2.5,2.77,2.64,2.81,2.56,50020000,4.92,0,0,0,0,0,0
"902","2018-01-08",14930,16216,16279,13760,64950,-7.82,0,0,0,0,0,0,9.6,10.16,10.39,8.13,4920000,-5.51,1129.3,1115.9,1225,968.12,439430,1.21,252.77,271.05,274,230.18,351850,-6.74,2.38,2.77,2.77,1.92,129370000,-14.08,0,0,0,0,0,0
"909","2018-01-09",14423,14902,15355,14122,43440,-3.4,0,0,0,0,0,0,9.23,9.6,9.74,8.74,2180000,-3.85,1283.7,1129.4,1299,1119.1,296900,13.67,245,252.77,259,236.09,270670,-3.07,2.05,2.38,2.49,1.9,118480000,-13.87,0,0,0,0,0,0
"916","2018-01-10",14896,14426,14896,13338,57330,3.28,0,0,0,0,0,0,11.2,9.2294,11.48,8.3671,7950000,21.34,1248,1285.7,1381.9,1203.2,380430,-2.78,249.24,245,249.88,227.4,281240,1.73,1.94,2.05,2.12,1.61,208960000,-5.37,0,0,0,0,0,0
"923","2018-01-11",13266,14895,14949.8,12639,71700,-10.94,0,0,0,0,0,0,11.277,11.2,12.45,8.9335,10410000,0.69,1135.5,1245.9,1331.8,1102.5,360570,-9.01,225.56,249.24,252.96,214,356780,-9.5,1.918,1.937,2.2498,1.53,275880000,-1.13,0,0,0,0,0,0
"930","2018-01-12",13783,13248,14095,12778,37420,3.9,0,0,0,0,0,0,13.77,11.272,15.22,10.599,12850000,22.11,1257.2,1135.1,1285,1083.4,209240,10.72,234.96,225.51,241.58,219.02,183650,4.17,2.0151,1.9178,2.15,1.7922,130710000,5.06,0,0,0,0,0,0
"937","2018-01-13",14191,13794,14580,13760,29010,2.96,0,0,0,0,0,0,16,13.8,18.655,13.431,17580000,16.19,1380,1257,1423.2,1252.6,202780,9.77,257.7,234.96,262.88,234.68,245380,9.68,1.9876,2.0115,2.091,1.9463,53080000,-1.36,0,0,0,0,0,0
"944","2018-01-14",13558,14190,14391,12874.34,35600,-4.46,0,0,0,0,0,0,13.23,16,16.086,12.888,6770000,-17.31,1350,1379.9,1385,1256,176750,-2.17,235.24,257.7,269.87,226,281970,-8.72,1.8208,1.9876,1.9876,1.738,54670000,-8.39,0,0,0,0,0,0
"951","2018-01-15",13575,13558,14350,13307,33460,0.13,0,0,0,0,0,0,12.78,13.26,14.7,12.78,4310000,-3.4,1273.4,1349.9,1377.9,1264.4,137680,-5.67,230.81,235.24,244.4,230,163880,-1.88,1.656,1.8163,1.8739,1.6151,50350000,-9.05,0,0,0,0,0,0
"958","2018-01-16",11072,13594,13604,9949.4,131860,-18.44,0,0,0,0,0,0,10.033,12.78,12.985,8.3123,14660000,-21.49,1020.1,1275.8,1278.8,868.98,672020,-19.89,181.85,231.27,231.6,148.2,722400,-21.21,1.1398,1.6567,1.6791,0.85101,381830000,-31.17,0,0,0,0,0,0
"965","2018-01-17",11082,11059,11490,9231.1,132230,0.09,0,0,0,0,0,0,10.152,10,10.53,7.51,11060000,1.19,1017.5,1019.6,1088.3,770.1,686580,-0.25,186.12,181.8,195.18,137.32,636890,2.35,1.3,1.1362,1.3747,0.8751,397170000,14.06,0,0,0,0,0,0
"972","2018-01-18",11045,11101,11881,10515,85240,-0.33,0,0,0,0,0,0,10.187,10.15,11.3,9.6902,5510000,0.34,994.81,1020.1,1079,940,374070,-2.23,187.66,186.7,204.09,172.79,403300,0.83,1.54,1.3,1.7172,1.213,3e+08,18.46,0,0,0,0,0,0
"979","2018-01-19",11476,11036,11879,10649,48550,3.9,0,0,0,0,0,0,11.063,10.182,11.662,9.735,5220000,8.6,1032.6,993.92,1079,960.1,174910,3.8,191.68,187.49,200.39,181,232330,2.14,1.5285,1.5378,1.6743,1.4502,134300000,-0.75,0,0,0,0,0,0
"986","2018-01-20",12728,11462,13002,11425,46300,10.91,0,0,0,0,0,0,15.526,11.065,15.75,11.037,10200000,40.34,1146,1032.6,1160,1029.6,163860,10.98,209.85,191.68,214.54,191.68,168910,9.48,1.56,1.53,1.62,1.4651,80620000,2.06,0,0,0,0,0,0
"993","2018-01-21",11514,12732,12732,11020,53620,-9.54,0,0,0,0,0,0,13.433,15.547,15.574,12.1,10870000,-13.48,1047,1146.3,1146.3,1001.5,197630,-8.64,189.86,209.85,210.2,182.19,153600,-9.53,1.36,1.5574,1.5574,1.302,123750000,-12.82,0,0,0,0,0,0
"1000","2018-01-22",10771,11519,11886,10009,66350,-6.45,0,0,0,0,0,0,13.385,13.44,15.129,12.466,11600000,-0.36,995.08,1047,1084.1,912.76,238820,-4.96,179.54,189.96,195.01,165,218660,-5.44,1.3369,1.362,1.409,1.1314,155520000,-1.7,0,0,0,0,0,0
"1007","2018-01-23",10819,10770,11383,9901.1,63850,0.45,0,0,0,0,0,0,12.878,13.386,13.906,11.605,8690000,-3.79,982.98,995.26,1022,905.38,228080,-1.22,177.76,179.54,186.5,164.07,204530,-0.99,1.3336,1.3333,1.4369,1.1739,162450000,-0.25,0,0,0,0,0,0
"1014","2018-01-24",11414,10811,11529,10454,43820,5.5,0,0,0,0,0,0,13.968,12.876,13.968,12.5,4170000,8.46,1063.2,982.11,1068.8,952.04,173180,8.16,180.59,177.76,185.17,171.86,137670,1.59,1.3512,1.3307,1.4173,1.2799,97200000,1.32,0,0,0,0,0,0
"1021","2018-01-25",11146,11402,11723,10857,34440,-2.35,0,0,0,0,0,0,14.251,13.95,15.1,13.486,6290000,2.03,1048.2,1061.8,1102.4,1025.1,162090,-1.41,178.8,180.6,185,175,105870,-0.99,1.2998,1.3511,1.3765,1.2733,51820000,-3.8,0,0,0,0,0,0
"1028","2018-01-26",11070,11144,11647,10298,56750,-0.68,0,0,0,0,0,0,14.239,14.251,14.767,12.881,5190000,-0.08,1047,1048.2,1078.6,983,138710,-0.11,175.51,178.8,182.79,164.49,120320,-1.84,1.2058,1.2963,1.32,1.1051,97260000,-7.23,0,0,0,0,0,0
"1035","2018-01-27",11461,11068,11683,10822,34400,3.53,0,0,0,0,0,0,14.388,14.241,14.7,13.866,2510000,1.05,1114.8,1046.9,1125.3,1031.6,105760,6.48,181.5,175.37,185,173.44,130240,3.41,1.22,1.2058,1.2429,1.17,47740000,1.18,0,0,0,0,0,0
"1042","2018-01-28",11839,11455.13,12181,11398,29620,3.3,0,0,0,0,0,0,14.759,14.38,14.96,14.13,3010000,2.58,1246.6,1114.7,1264.8,1109,189360,11.82,196.08,181.49,197.28,181.03,115990,8.03,1.3689,1.2187,1.403,1.214,58930000,12.2,0,0,0,0,0,0
"1049","2018-01-29",11212,11836,11957,11074,25650,-5.3,0,0,0,0,0,0,13.55,14.758,14.85,13.32,3150000,-8.19,1175,1245.5,1259.8,1155.9,139560,-5.74,181.71,196.08,196.55,178.45,108430,-7.33,1.2696,1.3684,1.3761,1.25,45650000,-7.25,0,0,0,0,0,0
"1056","2018-01-30",10175,11215,11250,9864.9,61280,-9.25,0,0,0,0,0,0,11.35,13.537,13.6,10.89,7820000,-16.24,1076,1174.3,1178.8,1041,246880,-8.43,167.33,181.51,181.83,160.65,212000,-7.91,1.1155,1.2671,1.2706,1.085,80640000,-12.14,0,0,0,0,0,0
"1063","2018-01-31",10284,10170,10411,9761,43230,1.07,0,0,0,0,0,0,11.976,11.364,12.162,10.329,5210000,5.52,1121.3,1076.8,1128.7,1027.8,136700,4.21,164.5,167.35,167.88,157.61,145620,-1.69,1.1391,1.1172,1.15,1.0251,68050000,2.12,0,0,0,0,0,0
"649","2018-02-01",9181.1,10278,10311,8941,78780,-10.72,0,0,0,0,0,0,10.03,11.973,12.141,9.75,7740000,-16.25,1036.3,1120.7,1167,985.01,285600,-7.58,143.08,164.5,166.9,133.02,260500,-13.02,0.95511,1.1396,1.1459,0.90946,114120000,-16.15,0,0,0,0,0,0
"656","2018-02-02",8895.8,9181,9201,7972.2,123340,-3.11,0,0,0,0,0,0,10.23,10.02,11.091,8.41,10670000,1.99,923.3,1036.2,1038.7,769.99,520790,-10.9,132,143.2,143.59,107.1,524510,-7.74,0.89999,0.95472,0.9636,0.673,315340000,-5.77,0,0,0,0,0,0
"664","2018-02-03",9219.4,8887.1,9495,8189.6,51910,3.64,0,0,0,0,0,0,10.64,10.221,11.25,9.176,4700000,4.01,972.4,923.2,999,845,211350,5.32,161.15,132,166.37,120.44,381790,22.08,0.9577,0.89842,1.0206,0.77811,158960000,6.41,0,0,0,0,0,0
"672","2018-02-04",8200,9225.07,9403.3,7840,74420,-11.06,0,0,0,0,0,0,8.89,10.65,10.853,8.4183,4980000,-16.45,829.98,972.19,972.69,776,340100,-14.65,148.33,161.51,174.3,136.25,754630,-7.96,0.8156,0.9577,0.967,0.7752,124160000,-14.84,0,0,0,0,0,0
"680","2018-02-05",6949.9,8185.2,8378,6658.8,131290,-15.25,0,0,0,0,0,0,7.0473,8.89,9.2949,6.8,8580000,-20.73,698.62,827.9,858,641.01,547570,-15.83,125.32,147.44,154.2,117.62,733740,-15.51,0.6803,0.81789,0.8343,0.6402,192130000,-16.59,0,0,0,0,0,0
"688","2018-02-06",7673.8,6946.6,7860,6000,192760,10.42,0,0,0,0,0,0,8.2806,7.0473,8.46,5.8125,11320000,17.5,781.6,698.62,798.7,566,790230,11.88,141.81,125.32,146.54,106.57,870740,13.16,0.76136,0.6803,0.777,0.57319,246270000,11.92,0,0,0,0,0,0
"696","2018-02-07",7587,7679.4,8488.2,7175.1,106700,-1.13,0,0,0,0,0,0,7.665,8.293,8.97,7.4655,6580000,-7.43,751.25,782.99,848.6,716.3,416980,-3.88,137.95,141.81,157.2,130.54,464210,-2.72,0.71707,0.76133,0.805,0.6923,111210000,-5.82,0,0,0,0,0,0
"704","2018-02-08",8235.1,7585,8648.8,7579.6,77620,8.54,0,0,0,0,0,0,8.299,7.665,8.7889,7.6534,4720000,8.27,813.2,752.88,845.88,749.88,236130,8.25,149.86,137.81,151.63,137.02,279970,8.63,0.78036,0.71501,0.78987,0.7081,85270000,8.83,0,0,0,0,0,0
"712","2018-02-09",8683.2,8240,8748,7734.7,63030,5.44,0,0,0,0,0,0,9.4796,8.304,9.5999,7.9191,4170000,14.23,878.9,814.01,881.69,780.53,182420,8.08,163.84,149.86,164.65,141.71,292100,9.33,0.92,0.7812,0.92878,0.73751,130910000,17.89,0,0,0,0,0,0
"719","2018-02-10",8563.1,8678.1,9074.3,8152.1,68150,-1.38,0,0,0,0,0,0,8.8971,9.4975,9.9,8.3989,3940000,-6.14,852,878.01,908.99,815.52,165700,-3.06,154.82,163.61,169.17,147.38,328270,-5.51,1.0259,0.92,1.225,0.90612,313570000,11.51,0,0,0,0,0,0
"726","2018-02-11",8069,8563,8569,7851,52210,-5.77,0,0,0,0,0,0,8.3262,8.8971,8.9199,7.9733,2820000,-6.42,810.64,851.66,854.5,778.52,146900,-4.85,148.84,154.82,156,141.28,190510,-3.86,0.95958,1.0256,1.0386,0.8914,161140000,-6.46,0,0,0,0,0,0
"733","2018-02-12",8900.6,8070,9000,8070,51400,10.31,0,0,0,0,0,0,9.1299,8.3262,9.3037,8.3262,3680000,9.65,866.4,810.64,876.52,810.64,130220,6.88,161.43,148.89,163.8,148.81,198200,8.46,1.0409,0.95958,1.0757,0.955,116140000,8.47,0,0,0,0,0,0
"740","2018-02-13",8515.9,8902.9,8952.8,8339.7,39510,-4.32,0,0,0,0,0,0,8.938,9.1299,9.1987,8.6001,2500000,-2.1,839.69,866.4,869.26,821.57,130390,-3.08,159.11,161.43,162.44,152.26,110080,-1.44,0.98472,1.0409,1.0483,0.96399,66320000,-5.4,0,0,0,0,0,0
"747","2018-02-14",9455.4,8515.9,9488,8512.6,50360,11.03,0,0,0,0,0,0,9.832,8.9264,9.9199,8.9264,3890000,10,919.11,839.69,922,839.69,199270,9.46,211.7,159.28,216.71,159.28,923490,33.05,1.1251,0.984,1.1537,0.97652,104360000,14.26,0,0,0,0,0,0
"754","2018-02-15",9996.9,9454.3,10175,9338.8,67530,5.73,0,0,0,0,0,0,9.848,9.8503,10.116,9.4615,3520000,0.16,926.32,919.13,945,903.2,205520,0.78,221.4,211.7,236.2,207,724220,4.58,1.1063,1.1252,1.1429,1.0694,85550000,-1.67,0,0,0,0,0,0
"761","2018-02-16",10162,9996,10270,9674.9,43890,1.65,0,0,0,0,0,0,9.84,9.831,9.927,9.33,2790000,-0.08,937.38,925.02,944,907,134070,1.19,228.5,220.45,234.84,209.15,469100,3.21,1.1106,1.106,1.117,1.0625,48670000,0.39,0,0,0,0,0,0
"768","2018-02-17",11053.46,10161,11083,10050,52800,8.77,0,0,0,0,0,0,10.013,9.84,10.044,9.7252,2610000,1.76,973.28,937.37,973.55,933.52,124670,3.83,228.36,228.44,232.7,223.14,203860,-0.06,1.1769,1.1104,1.2032,1.1011,66250000,5.97,0,0,0,0,0,0
"775","2018-02-18",10372,11062,11250,10122,69830,-6.17,0,0,0,0,0,0,9.0499,10.013,10.041,8.8921,3850000,-9.62,912.21,973.29,979,901,184030,-6.27,213.5,228.93,231.21,211,349380,-6.51,1.0668,1.1769,1.1793,1.0414,61900000,-9.36,0,0,0,0,0,0
"782","2018-02-19",11173,10398,11250,10308,50740,7.72,0,0,0,0,0,0,9.4831,9.05,9.6482,9.025,2370000,4.79,939.18,913.1,955.84,909.4,118340,2.96,222,213.18,226.75,212.86,235410,3.98,1.1086,1.0679,1.1324,1.0651,29640000,3.92,0,0,0,0,0,0
"789","2018-02-20",11218,11172,11776,11101,60920,0.4,0,0,0,0,0,0,8.86,9.4831,9.796,8.749,2840000,-6.57,884.51,939.19,958.99,875,150180,-5.82,228.94,221.63,252.86,221.03,638400,3.13,1.0267,1.1086,1.1348,1.0081,51620000,-7.39,0,0,0,0,0,0
"796","2018-02-21",10455,11216,11239,10200,76960,-6.8,0,0,0,0,0,0,8.293,8.86,8.8996,8.069,3200000,-6.4,837.79,884.5,903.33,815.32,220260,-5.28,210.03,228.98,231.25,203.78,496290,-8.26,0.95115,1.0254,1.0374,0.93674,67070000,-7.36,0,0,0,0,0,0
"803","2018-02-22",9830,10453.22,10912,9740,71230,-5.98,0,0,0,0,0,0,7.7559,8.293,8.6256,7.5693,4060000,-6.48,802.85,837.8,868.94,788,180650,-4.17,192.73,210.03,221,188.68,456660,-8.24,0.88938,0.95115,0.99798,0.86142,69950000,-6.49,0,0,0,0,0,0
"810","2018-02-23",10145,9826.5,10395,9583.9,59070,3.2,0,0,0,0,0,0,8.24,7.755,8.5119,7.6173,3220000,6.24,852.79,802.85,881.2,787,162830,6.22,206.21,192.62,215.55,181.94,401800,6.99,0.93906,0.88938,0.98144,0.8504,58120000,5.59,0,0,0,0,0,0
"817","2018-02-24",9666.3,10144,10499,9350.3,55700,-4.72,0,0,0,0,0,0,7.8827,8.237,8.4473,7.61,2810000,-4.34,831.51,852.68,872.99,808.17,147410,-2.5,206.33,206.21,218.34,194.2,328140,0.06,0.89947,0.93779,0.96694,0.86908,35640000,-4.22,0,0,0,0,0,0
"824","2018-02-25",9557.4,9666.3,9840,9284.3,30520,-1.13,0,0,0,0,0,0,7.6788,7.8827,7.9399,7.4735,2420000,-2.59,838.47,831.51,848.38,816.13,101280,0.84,217.74,206.33,222.5,199.22,327300,5.53,0.89967,0.89947,0.92399,0.87607,24380000,0.02,0,0,0,0,0,0
"831","2018-02-26",10321,9583,10437,9359.9,45940,7.99,0,0,0,0,0,0,7.985,7.6788,8.31,7.38,3650000,3.99,867.76,838.71,881.6,831.9,136600,3.49,218.34,218.13,231.75,214.56,424740,0.28,0.93029,0.89892,0.94187,0.873,3.5e+07,3.4,0,0,0,0,0,0
