"","date","market_price","avg_block_size","estimated_transaction_volume_usd","estimated_transaction_volume","output_volume","n_transactions","miners_revenue","difficulty","market_cap","cost_per_transaction","transaction_fees"
"1514","2017-04-17 00:00:00",1205.634875,0.930786485507246,350736258.008662,282897.44959563,2451805.09494566,245184,2278752.4,520808749422,20183091637.5,9.63652604718972,180.72834518
"1515","2017-04-19 00:00:00",1217.9300875,0.984213174825175,318007414.478796,250893.42365191,2176695.98998885,310104,2444373.75,520808749422,20638607437.5,8.16253486915632,209.52935942
"1516","2017-04-21 00:00:00",1258.3614125,0.975939323353293,343765582.749132,259347.85571417,2339052.35665688,330354,2983037.75,520808749422,21588070556.25,9.35638425136145,244.38907052
"1517","2017-04-23 00:00:00",1257.9881125,0.947631065359477,216214543.249806,159473.77433973,1577942.29954599,245039,2732614.9,520808749422,22086609057.5,11.5206570483009,169.67309519
"1518","2017-04-25 00:00:00",1279.4146875,0.966010324324324,392344255.717493,306659.17747446,3246840.06083126,325387,2615123.62125,520808749422,20846606998.6055,8.3421932556876,271.62738431
"1519","2017-04-27 00:00:00",1345.3539125,0.967617979591837,403324576.012845,299790.68872916,2636893.44726295,297884,2725014.34976875,521839702599.075,21926056741.2839,9.45703768500262,256.44731571
"1520","2017-04-29 00:00:00",1334.9790375,0.971570312138728,358298055.710941,268392.2710741,2085973.14816435,341319,3119178.52111875,521974519553,21762127405.3303,9.46079590274922,256.37648122
"1521","2017-05-01 00:00:00",1417.1728125,0.977420893333333,442436010.508574,312196.23083799,2509004.84642654,294786,2878277.9821875,521974519553,23107339286.3555,10.1088875450107,227.7488656
"1522","2017-05-03 00:00:00",1507.57685714286,0.995290871212121,478643852.401376,317492.17304151,2625551.83579823,295149,2760373.22542857,521974519553,24586863671.325,9.69134714199316,247.34367708
"1523","2017-05-05 00:00:00",1533.33507142857,0.961245868217054,572492738.291538,373364.40609694,2863316.31076466,267193,2779169.81696429,521974519553,25012643352.8089,10.753205260459,261.31168454
"1524","2017-05-07 00:00:00",1535.86842857143,0.964836443113772,425425969.140285,276993.75885732,2213326.70430991,316011,3505619.68821429,521974519553,25060400380.2482,11.4920550459623,277.03575031
"1525","2017-05-09 00:00:00",1721.28497142857,0.987786522580645,761394965.372412,442341.02894682,3162517.25139167,332879,3715393.61082857,521974519553,28093005954.4371,11.5852089404893,302.96153363
"1526","2017-05-11 00:00:00",1820.9905625,0.961242696296296,663588561.074187,364410.76342711,3043753.15753014,294743,3468076.52628125,559970892890,29726737675.1492,12.1530775385481,279.58022914
"1527","2017-05-13 00:00:00",1771.9200125,0.955090025316456,444311275.691067,250751.31640067,3010157.61381839,329266,3885820.5874125,559970892890,28932596583.1048,12.2491675743418,301.19440047
"1528","2017-05-15 00:00:00",1723.1269375,0.970711982352941,691417744.077277,401257.57947956,3103702.0860401,329229,4090703.349625,559970892890,28143078402.1523,12.8349285317771,327.30377033
"1529","2017-05-17 00:00:00",1807.4850625,0.981881941935484,937290192.577895,518560.40861632,4046479.1362403,317527,4241263.69915625,559970892890,29527347103.7594,13.7951247381312,485.9361122
"1530","2017-05-19 00:00:00",1961.5204875,0.971260817073171,858596952.490287,437720.10435873,2945763.68201335,319502,4746879.57975,559970892890,32051195727.7378,15.3041348098776,442.811934
"1531","2017-05-21 00:00:00",2046.5344625,0.990363700680272,545513367.880205,266554.69422871,2312823.37124224,326057,4331490.18988125,559970892890,33448303438.2922,13.7475987596559,352.78845637
"1532","2017-05-23 00:00:00",2287.7102875,0.978685166666667,1026598216.66908,448744.85299926,4112953.88938068,367710,5668946.092425,584152236544.97,37399030237.9925,15.9792159908485,468.38356854
"1533","2017-05-25 00:00:00",2387.20628571429,0.976875766871166,1209302552.27682,506576.47791631,3530884.9287766,350114,5871333.85971429,595921917085,39035030222.5071,17.2939697341941,498.87943053
"1534","2017-05-27 00:00:00",2014.0529625,0.991460916666667,646375171.124453,320932.55895422,2657377.9514045,331914,5121736.6836375,595921917085,32941397092.7334,15.9517178040225,528.8278222
"1535","2017-05-29 00:00:00",2275.9307,0.977900741721854,574153810.848041,252272.09723391,2525128.96458489,321638,5260813.81305,595921917085,37233600371.0575,16.858043356994,494.90441559
"1536","2017-05-31 00:00:00",2285.93391428571,0.976696451219512,853819146.38086,373509.98690076,3330411.62442271,321634,5808558.0762,595921917085,37407051147.5454,18.6239844507751,570.4198544
"1537","2017-06-02 00:00:00",2446.14241428571,0.981988616438356,726398967.485236,296956.94054565,2928808.54262625,271539,5437774.58695714,595921917085,40038367306.688,20.6757352840681,470.15193004
"1538","2017-06-04 00:00:00",2516.17314285714,0.982358670807454,627567197.394298,249413.35979832,3486275.16396496,266044,5967104.60828571,628336862170.783,41195730259.7857,23.2139449257116,441.99355556
"1539","2017-06-06 00:00:00",2883.31369663714,0.990044397350993,886338620.295228,307402.77109944,2545677.65511058,297416,6705146.00152967,678760110082,47218046131.66,23.2556515201143,511.33813564
"1540","2017-06-08 00:00:00",2792.9991875,0.969814206060606,810352769.004518,290137.13023306,2395589.20058031,307377,6905690.49109375,678760110082,45750548628.3945,23.2024410678718,490.9904414
"1541","2017-06-10 00:00:00",2845.37285714286,0.966455241134752,671075205.245043,235847.89724848,2449118.61011924,254993,5916952.85642857,678760110082,46618837861.5536,24.0290415275898,390.9040331
"1542","2017-06-12 00:00:00",2657.6750625,0.967594673469388,839906528.513899,316030.55631783,2893538.970918,269098,5779114.42340625,678760110082,43553314505.4844,22.1954984650759,409.8643713
"1543","2017-06-14 00:00:00",2447.0415625,0.969356292857143,753304915.376917,307843.1224549,3266873.63574763,287644,5217092.61125,678760110082,40110100599.3477,18.7561544785418,454.74199601
"1544","2017-06-16 00:00:00",2464.95981428571,0.983088047297297,624436119.969871,253325.07100154,3448634.12057126,269937,5304593.52034286,678760110082,40413077779.2096,20.3210444037424,375.35139576
"1545","2017-06-18 00:00:00",2507.38925214429,0.93663735862069,522791407.9265,208500.29865902,2263317.85615952,209359,5066179.98395753,711697198173,41117798759.6759,25.0368323576011,277.9955946
"1546","2017-06-20 00:00:00",2754.97825,0.965675224637681,712285162.402789,258544.74981891,3018444.73833646,269438,5639440.47775,711697198173,45187876438.2906,21.6060995429592,388.08537505
"1547","2017-06-22 00:00:00",2727.2880125,0.992577848920863,692310514.891309,253845.76609373,3267161.42806557,269685,5791396.09454375,711697198173,44743205311.0719,22.0926165409272,447.10509654
"1548","2017-06-24 00:00:00",2589.1648875,0.949838753424658,415023200.291167,160292.30208351,2254175.1962506,227127,5333679.66825,711697198173,42487095408.7978,24.3064024534498,307.20884336
"1549","2017-06-26 00:00:00",2436.45105714286,0.987224345070423,694801740.265596,285169.5864067,3779418.89569924,261906,5067818.19885714,711697198173,39989166644.5036,20.0014799865828,375.05657594
"1550","2017-06-28 00:00:00",2585.34918571429,0.97258723566879,723115848.432698,279697.55591561,2823966.12788099,279811,5859693.92942143,711697198173,42442320273.5489,21.6979699729345,385.86002411
"1551","2017-06-30 00:00:00",2477.641375,0.956314383116883,751359279.497503,303255.86546903,3475033.63820546,267360,5463199.231875,711697198173,40682623613.3625,21.1490258009888,357.17190559
"1552","2017-07-02 00:00:00",2501.19134285714,0.77958329787234,471702116.785209,188590.97610916,1799632.14846133,196539,6165436.66014286,708707940675.899,41080316972.4886,32.4245281173973,197.85958294
"1553","2017-07-04 00:00:00",2599.7298375,0.89702977124183,568885136.293409,218824.71327885,2286343.30467359,255483,5536124.68895625,708659466230,42709239179.2702,22.4521121831064,293.93425872
"1554","2017-07-06 00:00:00",2609.96775,0.956304661971831,538505332.217494,206326.43151146,2215848.5913875,225106,5092047.08025,708659466230,42886924818.8062,23.3803352489387,241.52060511
"1555","2017-07-08 00:00:00",2562.1306625,0.858895296969697,558655116.259649,218043.17962244,2699738.77099774,220835,5589288.04024375,708659466230,42110891329.1505,26.1615176171256,192.41183082
"1556","2017-07-10 00:00:00",2366.17014285714,0.746657908629442,686994894.879853,290340.44612291,3269080.45651825,251722,6117732.90435714,708659466230,38900014611.3321,25.0797050046167,205.57250621
"1557","2017-07-12 00:00:00",2385.74857142857,0.88156415819209,568381379.604232,238240.26823744,2631445.67662563,257138,5595773.27428572,708659466230,39232323095.4286,22.5907671119239,222.35199706
"1558","2017-07-14 00:00:00",2190.94783333333,0.900208978417266,486550966.171203,222073.27749605,2601799.879111,227903,4133223.08758333,761764941640.259,36037038604.8417,18.7740093079213,215.37764419
"1559","2017-07-16 00:00:00",1931.2143,0.840269717791411,461314550.094561,238872.7911214,2035268.69111756,203165,4114452.06615,804525194568,31771903140.3825,20.9545142473426,166.92852306
"1560","2017-07-18 00:00:00",2320.12225,0.959427872727273,619790724.757426,267137.09795138,2653766.96798901,260575,5135590.600375,804525194568,38179206707.7969,20.3632828845527,224.51846967
"1561","2017-07-20 00:00:00",2898.18841666667,0.92945612962963,755326162.652794,260620.10265072,2443211.00041247,230199,6303559.80625,804525194568,47702949608.2562,28.3811205289123,229.27219537
"1562","2017-07-22 00:00:00",2807.60985714286,0.92575418125,498204137.656356,177447.78049873,1793088.27485509,223358,5890365.48028571,804525194568,46223084883.0714,27.2899321116255,171.03691992
"1563","2017-07-24 00:00:00",2751.82102857143,0.894424112359551,552414399.138306,200745.03152739,2393466.60029161,240072,6381472.96525714,804525194568,45316644720.8857,27.4178394023029,166.96352984
"1564","2017-07-26 00:00:00",2495.02858571429,0.967338823129252,676202732.850874,271020.03428842,3704928.86247153,237853,4829127.82765,804525194568,41097019288.8795,21.0323989655489,167.53481996
"1565","2017-07-28 00:00:00",2781.63658333333,0.916863406666667,1328334473.74626,477537.03043209,4203872.08972441,247207,5563273.16666667,860221984436,45828471053.6781,23.2182586091969,188.43132327
"1566","2017-07-30 00:00:00",2745.95541666667,0.810337360544218,1121219506.56105,408316.71911196,8866222.52448205,184145,5226926.135625,860221984436,45251045529.0052,29.4602390171924,138.11682207
"1567","2017-08-01 00:00:00",2710.41306666667,0.725291630872483,1369195845.96077,505161.32127589,2633798.15211866,131875,5102352.598,860221984436,44675298135.7433,39.8406904201534,75.94662047
"1568","2017-08-03 00:00:00",2794.11771666667,0.868854710144928,970956325.844183,347500.15006616,2133227.078621,213017,5009853.06598333,860221984436,46065116956.4106,24.2544947429171,124.10595421
"1569","2017-08-05 00:00:00",3218.11501666667,0.881231593220339,983755829.874634,305693.18522792,1958602.78141455,239771,7255240.305075,860221984436,53069653154.786,31.2195822549574,113.56678695
"1570","2017-08-07 00:00:00",3407.22683333333,0.943697823529412,1385571339.14303,406656.61751305,2359919.57315269,249002,6700311.56775,860221984436,56200758544.4292,27.8367716352641,121.82649183
"1571","2017-08-09 00:00:00",3357.32631666667,0.954165920289855,807119553.20315,240405.45275459,2423175.5980359,260955,6117048.54896667,888074709977.536,55390344636.5775,24.2251882922394,157.95191308
"1572","2017-08-11 00:00:00",3632.50666666667,0.967170902777778,991542730.422875,272963.77444305,3229999.64436041,284001,7130610.58666667,923233068448,59942989324.6667,26.0279020047727,234.94470226
"1573","2017-08-13 00:00:00",4125.54802,0.983320155405405,926444961.956574,224562.88412238,2243479.26248676,263310,8147957.3395,923233068448,68093665581.2573,31.9582464359649,189.71104645
"1574","2017-08-15 00:00:00",4217.02832857143,0.975069901315789,1206087776.35741,286004.19119451,2679106.22240755,311002,9146734.44467143,923233068448,69618446260.6987,30.5149581533081,350.45038263
"1575","2017-08-17 00:00:00",4328.72571666667,0.978681603351955,1318331836.48347,304554.25517204,2790880.55218694,347319,10849951.008825,923233068448,71479165577.8875,32.4395672738311,365.31634907
"1576","2017-08-19 00:00:00",4222.66221428571,0.966455158940397,1323689299.86848,313472.69392998,2352589.93866989,266832,8768358.08796429,923233068448,69743600462.25,34.0781114496628,265.91179874
"1577","2017-08-21 00:00:00",4043.722,0.976487,819457187.48811,202649.23936119,2497994.70442613,236772,6787387.377,923233068448,66800518311.625,29.6392219444412,297.96496476
"1578","2017-08-23 00:00:00",4174.95,0.986510666666667,1059426386.83923,253757.86221134,2363819.52862018,315734,10230714.975,923233068448,68981289804.375,33.4471853579656,541.97068152
"1579","2017-08-25 00:00:00",4363.05445,0.92875899009901,765174341.395903,175375.84051831,1419457.76485436,208169,7153227.770775,888171856257,72100292858.9594,35.3857399993455,425.81587924
"1580","2017-08-27 00:00:00",4354.30833333333,0.990802012903226,781459739.10363,179468.16791116,1285150.42558278,261891,9642615.80416667,888171856257,71969913143.2292,38.1799461432944,358.8427277
"1581","2017-08-29 00:00:00",4607.98545,0.99817711409396,1144825472.10891,248443.81227569,1958313.30089661,281116,10384095.211575,888171856257,76178812260.6731,38.0987098377116,461.76014165
"1582","2017-08-31 00:00:00",4748.255,0.981641533742331,1192190047.07208,251079.61705344,1789355.67612996,280724,11260486.7325,888171856257,78517382092.75,41.4521710392677,413.21489691
"1583","2017-09-02 00:00:00",4580.38748,0.809001018292683,918257379.547961,200475.91684273,1580305.84700538,236811,10374577.6422,888171856257,75760868525.757,45.2698291343419,290.49925993
"1584","2017-09-04 00:00:00",4344.09831666667,0.927660777142857,1422579714.85704,327474.10651346,2420753.39615032,269280,10527922.2704417,888171856257,71870445889.031,40.5388144641476,325.4016802
"1585","2017-09-06 00:00:00",4641.82201666667,0.904135802469136,1347017552.02148,290191.55564021,2520446.76902912,276225,10290919.41095,903315386418.901,76816932326.0646,38.6100088661482,272.59987797
"1586","2017-09-08 00:00:00",4310.75018333333,0.913187714285714,1024260564.1264,237606.1057972,2168325.69503364,279488,10028960.301525,922724699725,71356979356.6398,37.098192635562,217.76572461
"1587","2017-09-10 00:00:00",4329.955,0.784202855072464,875474655.953428,202190.24353681,1623220.04883032,193240,7845878.46,922724699725,71691497930.5,41.861872736776,143.23841995
"1588","2017-09-12 00:00:00",4219.03661666667,0.71123920212766,906438524.081371,214844.90570682,2430941.86072376,256230,10193192.4658667,922724699725,69874102306.5021,41.1465642933593,148.9079562
"1589","2017-09-14 00:00:00",3319.63,0.80235058045977,889710944.008651,268015.09325095,3200145.08440588,268068,7489085.28,922724699725,54993571515.25,28.8379765102822,153.73503588
"1590","2017-09-16 00:00:00",3763.62604,0.701067230769231,753316071.813236,200156.99323125,2240646.89363325,228257,8161423.06774,922724699725,62365306431.7965,36.8093236342759,119.91780546
"1591","2017-09-18 00:00:00",4093.31666666667,0.911992409448819,838578661.708937,204865.32804505,2333957.294251,218204,6960684.99166667,1052185622754.52,67843960761.25,32.9374280978897,168.30810036
"1592","2017-09-20 00:00:00",3977.56166666667,0.948245384615385,736406709.824789,185140.23704425,1939586.86406499,235723,6147321.55583333,1103400932964,65938973200.0625,27.1485041609764,146.40700953
"1593","2017-09-22 00:00:00",3637.50255,0.802007748201439,723462621.650367,198889.92837967,1875335.22969155,227615,6520223.320875,1103400932964,60315885095.7712,29.6392840579811,117.1641681
"1594","2017-09-24 00:00:00",3703.04065,0.656781524137931,359612295.379441,97112.70530596,1119276.97011702,185277,6815446.316325,1103400932964,61417012140.6156,37.8979248613318,83.67519444
"1595","2017-09-26 00:00:00",3910.30738333333,0.962231108695652,774208152.991261,197991.63520779,2093406.99110012,263648,7065925.44168333,1103400932964,64867502636.0092,27.8104180967267,150.08561133
"1596","2017-09-28 00:00:00",4201.98905,0.843941966101695,841302338.562889,200215.26199905,2302851.100965,275976,9528010.170875,1103400932964,69723184107.745,35.7345020345698,134.45160224
"1597","2017-09-30 00:00:00",4335.36831666667,0.786213398550725,663214577.875475,152977.6778886,1660940.91986021,212678,7690943.39376667,1103400932964,71952969917.5335,37.2313846705169,101.44145793
"1598","2017-10-02 00:00:00",4386.88375,1.00150239333333,848062737.17667,193317.80496273,2028711.64935144,295002,8729898.6625,1123590453769.76,72823312134.8906,30.5663085500997,180.47323995
"1599","2017-10-04 00:00:00",4225.175,0.837474365671642,591746166.815062,140052.46334532,1468790.74049577,232826,7436308,1123863285132,70155650735,32.8781505359569,136.73283395
"1600","2017-10-06 00:00:00",4345.60333333333,0.92043579245283,714231923.301544,164357.36732411,1383027.02614632,283699,8954115.66833333,1123863285132,72170693759.1667,32.726494128944,149.02120217
"1601","2017-10-08 00:00:00",4602.28088333333,0.764419901098901,676195487.480352,146926.16652954,1273611.93697547,238385,10645075.68315,1123863285132,76453090033.9333,46.0796937287581,111.79647505
"1602","2017-10-10 00:00:00",4782.28,0.9642725875,1174146928.61111,245520.32265177,1952289.66774272,303101,10009312.04,1123863285132,79462424258.5,34.1946598395933,167.2582099
"1603","2017-10-12 00:00:00",5325.13068333333,0.977542986928105,1107300179.99459,207938.59265468,1979554.76639702,293164,10754101.4149917,1123863285132,88501874725.3944,37.9074255901907,174.4145147
"1604","2017-10-14 00:00:00",5739.43873333333,1.02322143971631,1023554358.7032,178337.0127742,1518393.19596523,293140,11022592.0873667,1123863285132,95407407494.0417,38.9644265299782,227.59563891
"1605","2017-10-16 00:00:00",5711.20586666667,0.917763637931035,1149273838.93025,201231.38016053,1925205.5637293,314725,13050105.4053333,1196792694098,94964431959.3933,42.9788898872428,193.41946089
"1606","2017-10-18 00:00:00",5546.1761,1.01752149006623,1395865356.31458,251680.67712718,2154353.26190085,329579,11106217.64025,1196792694098,92242198387.9675,34.9973671026797,192.2026716
"1607","2017-10-20 00:00:00",5979.45984,0.993012631284916,1118742453.8259,187097.57800228,1927247.42106099,312409,13875336.55872,1196792694098,99475116073.968,45.9255307158648,161.97244556
"1608","2017-10-22 00:00:00",5983.18455,1.00528622527473,1006861960.45712,168281.94952755,1499204.49492528,289131,14108349.1689,1196792694098,99562135446.9788,50.2925125853811,155.33193023
"1609","2017-10-24 00:00:00",5505.82776666667,1.04101164071856,2102862590.15974,381933.95784933,2586032.10808468,347220,12165126.45045,1196792694098,91642025553.6717,36.2693045501287,199.79056912
"1610","2017-10-26 00:00:00",5893.13841666667,0.732356488888889,1970506447.29196,334373.01281081,1743919.65748384,265827,13483500.6973333,1233777273049.23,98115524477.1552,52.3777740045521,112.65051758
"1611","2017-10-28 00:00:00",5776.69695,1.00780690588235,645113300.550161,111675.11575108,1417695.81194228,207066,6888711.112875,1452839779145,96190524845.5013,34.5246617621274,175.03828084
"1612","2017-10-30 00:00:00",6105.87422,1.02850913605442,1681454664.16076,275383.1152717,1855584.22744581,316077,12373554.10683,1452839779145,101694785279.227,40.5882022845278,263.59097424
"1613","2017-11-01 00:00:00",6665.30668333333,1.04328530275229,1269855999.92271,190517.26503418,1711620.59813138,241788,10194586.5721583,1452839779145,111032844955.639,43.6010061530642,219.15266455
"1614","2017-11-03 00:00:00",7197.72006,1.04660597478992,1672135010.08878,232314.53795784,3036929.60935422,277598,12261316.12221,1452839779145,119930391012.736,45.6154608471689,271.77385265
"1615","2017-11-05 00:00:00",7377.01236666667,1.04266716312057,1309726635.20803,177541.60764676,6077425.12154991,251728,13953618.89155,1452839779145,122942798361.193,57.4433436019708,197.6563993
"1616","2017-11-07 00:00:00",7092.12723333333,1.02638008333333,1826009240.69999,257469.89311157,3523838.11586754,335636,15347363.3329333,1452839779145,118220619187.422,47.4193365384014,294.12731396
"1617","2017-11-09 00:00:00",7158.03706,1.02479402614379,2267000254.32711,316706.97361926,2237809.57165965,341281,15722628.40229,1452839779145,119345862425.917,47.6913715635678,361.32993999
"1618","2017-11-11 00:00:00",6362.85103333333,1.058251325,1344145630.42376,211248.9548132,1664880.36971292,194634,8125360.76956667,1364422081125,106103642870.712,43.0564207214059,317.05792683
"1619","2017-11-13 00:00:00",6550.22753333333,1.0417878,2115296495.81568,322934.81181397,4374153.69981811,309299,16126660.1870667,1364422081125,109246250479.973,53.6511804490375,783.38626441
"1620","2017-11-15 00:00:00",7301.42992,1.04591063157895,2324329725.36398,318338.97617742,3422899.06038037,321788,17742474.7056,1364422081125,121800537300.086,56.8051093931994,603.50996198
"1621","2017-11-17 00:00:00",7786.88436666667,1.0345285748503,2803405660.00714,360016.34646171,3818219.59308752,306617,18692415.9221833,1364422081125,129929811148.999,63.2024895496675,401.16643265
"1622","2017-11-19 00:00:00",8007.65406666667,1.042986825,1610358777.87166,201102.44079787,5442164.82322341,264855,17376609.3246667,1364422081125,133643141971.578,67.9494456809817,247.44354414
"1623","2017-11-21 00:00:00",8059.8,1.05589415606936,2546719238.29304,315977.96946488,3637233.52189774,371091,19226652.9,1364422081125,134548487745,53.7071652192019,310.29655182
"1624","2017-11-23 00:00:00",8148.95,1.0568942611465,2455560232.75711,301334.55632408,3406958.99050021,352207,17540614.875,1364422081125,136067805658.125,51.5585426977414,265.91956914
"1625","2017-11-25 00:00:00",8707.40726666667,1.0478601025641,2368622335.77296,272023.83708873,2899917.65325056,336689,18041747.8565333,1347001430558,145425891723.507,55.4902574297377,195.63976527
"1626","2017-11-27 00:00:00",9718.29505,1.04739664705882,3413320841.86148,351226.30299864,2426385.16650855,379256,22128557.82885,1347001430558,162348370564.334,60.5126450815556,236.5030831
"1627","2017-11-29 00:00:00",9879.32833333333,1.06440900578035,3966055569.85926,401449.92007985,3262042.94240396,398090,23310275.2025,1347001430558,165079130752.25,60.8856418439155,290.90212855
"1628","2017-12-01 00:00:00",10883.912,1.06808466666667,2679696382.8778,246207.09749195,2319117.91462828,412908,26605722.884,1347001430558,181912888874.6,66.8086835323673,247.0519056
"1629","2017-12-03 00:00:00",11332.622,1.04737503977273,2019481499.02992,178200.72874838,1870464.10432922,353044,26076363.222,1347001430558,189460332831.525,76.6365703542348,187.45114274
"1630","2017-12-05 00:00:00",11878.4333333333,1.05865853370787,2667850402.16001,224596.15062817,3015982.76508613,405709,28080616.4,1347001430558,198638586220.833,71.5758474158541,219.679754
"1631","2017-12-07 00:00:00",16501.9716666667,1.04531511258278,5615762340.67331,340308.56761298,3400920.70859401,372345,35850533.4458333,1590896927258,276026211047.229,99.6769288125838,361.57706839
"1632","2017-12-09 00:00:00",15142.8341521233,1.05126628735632,3891389970.16085,256978.97309502,2895169.90410456,403399,40234510.3421917,1590896927258,253354758199.175,102.932804101903,567.08842445
"1633","2017-12-11 00:00:00",16762.1166666667,1.06044797076023,4271582103.69733,254835.48340836,2687922.77010923,368598,42517108.925,1590896927258,280517165313.542,119.197152079521,483.63865068
"1634","2017-12-13 00:00:00",16808.3666666667,1.05706467204301,4658395921.13187,277147.44766784,3267550.70839996,424579,47718952.9666667,1590896927258,281363023502.917,115.965966142543,604.2979452
"1635","2017-12-15 00:00:00",17771.9,1.05793876923077,4213976777.53253,237114.58974744,2756649.27952242,405676,46748982.95,1590896927258,297570694261.25,118.509879312083,592.70393429
"1636","2017-12-17 00:00:00",19289.785,1.04107442162162,5065451796.19287,262597.62854759,2389062.95524274,391910,53191582.1375,1590896927258,323071829482.438,140.175358475435,535.43867532
"1637","2017-12-19 00:00:00",17737.1116666667,1.0601594,3771403823.79626,212627.84463853,1984897.72988429,378622,41629001.0816667,1873105475221,297138524342.979,113.021630769127,662.59550536
"1638","2017-12-21 00:00:00",16047.51,1.03869209090909,3660301618.00743,228091.56174431,1791086.42938157,335482,43552942.14,1873105475221,268887463900.875,132.919815945534,1128.76167038
"1639","2017-12-23 00:00:00",15360.2616666667,1.06003796402878,2465336231.04408,160500.92664724,1781229.26358274,308211,41833672.6491667,1873105475221,257428577373.062,139.69841770299,1065.61559484
"1640","2017-12-25 00:00:00",14119.0283333333,1.05074595555556,2519602087.6167,178454.3545159,1810627.09798566,228926,32706729.1341667,1873105475221,236676918975.958,146.595142312077,689.39441204
"1641","2017-12-27 00:00:00",15589.3216666667,1.06759478846154,4694566031.24394,301139.85275459,2323583.61840241,307642,41529952.92,1873105475221,261381479588.5,138.582975790241,784.81712352
"1642","2017-12-29 00:00:00",14640.14,1.04775371515152,3682930089.23388,251563.85726051,2311057.65922842,353824,40531227.59,1873105475221,245524297887.5,117.853617300947,785.79504963
"1643","2017-12-31 00:00:00",14165.575,1.03705696932515,3322403204.55718,234540.65257197,1638125.54625116,290422,35435185.8625,1873105475221,237620437837.5,125.970638362482,545.14452622
"1644","2018-01-02 00:00:00",15005.8566666667,1.04136759649123,3526212014.84202,234989.05082007,2536938.59565959,340980,40553327.6416667,1931136454487,251777079094.125,122.635624411337,649.16497626
"1645","2018-01-04 00:00:00",15199.355,1.06583270238095,4053543883.55184,266691.83551222,2737825.46133884,425008,42527795.29,1931136454487,255085455190.75,102.933855744122,778.26109477
"1646","2018-01-06 00:00:00",17319.198,1.05460916071429,3932860281.58277,227080.97000697,2979615.08569446,358847,46900388.184,1931136454487,290729366696.925,134.871173938766,694.47790564
"1647","2018-01-08 00:00:00",15265.9066666667,1.0506483373494,4040000007.918,264641.99579704,2520926.89168356,345672,41050023.0266667,1931136454487,256324304948.833,122.310547620958,694.5264055
"1648","2018-01-10 00:00:00",15126.3983333333,1.05819497590361,3931428179.00702,259905.10710957,2162979.76075198,347393,41068171.475,1931136454487,254044267488.729,121.715780176238,720.32570087
"1649","2018-01-12 00:00:00",13912.882,1.05466875842697,3261904629.74643,234452.1163729,1779515.71814413,300091,38260425.5,1931136454487,233728069870.8,131.790878011215,617.63579417
"1650","2018-01-14 00:00:00",13852.92,1.05065776774194,2678410640.0442,193346.28656227,1269172.79926963,235045,32575141.38,2227847638503,232773385344,143.148380120117,491.32446483
"1651","2018-01-16 00:00:00",11180.9983333333,1.05005422012579,3021888568.47542,270270.01331951,2889286.58911243,303725,28025172.3225,2227847638503,187919737800.729,95.4883380134294,606.38246009
"1652","2018-01-18 00:00:00",11345.4233333333,1.05084887283237,2711507318.12694,238995.69354635,2156724.20053858,309495,31046750.9516667,2227847638503,190731457101.458,103.35307059404,656.89753535
"1653","2018-01-20 00:00:00",12950.7933333333,1.10656858988764,2694792832.29181,208079.36339744,1460377.6995824,240611,33309440.4533333,2227847638503,217775360376,142.872217954132,429.4031975
"1654","2018-01-22 00:00:00",10544.5933333333,1.08103810179641,2099490615.82093,199105.88767649,1525531.99580509,245562,24447639.6433333,2227847638503,177360323481.5,103.148287884981,314.61253947
"1655","2018-01-24 00:00:00",11282.2583333333,1.06999395454545,2100547353.64536,186181.46222014,1502763.71387057,250423,27021008.7083333,2227847638503,189817650188.021,111.88855305991,283.49809897
"1656","2018-01-26 00:00:00",10969.815,1.04262729677419,2822337879.8219,257282.17657471,1702177.38888987,220459,22680092.5125,2603077300218,184603886255.25,106.814229775701,209.13221596
"1657","2018-01-28 00:00:00",11765.71,1.03100884177215,1924759197.82759,163590.56936025,3128906.09631931,213446,24143236.92,2603077300218,198043813361.625,117.430262325803,155.34485572
"1658","2018-01-30 00:00:00",10184.0616666667,0.987508670658683,1759355792.58788,172755.80708102,2359671.26612026,236609,22124873.9708333,2603077300218,171461153633.875,96.7492488421798,160.30090386
"1659","2018-02-01 00:00:00",9083.25833333333,1.053963175,2515366060.41582,276923.32069705,2190613.2751607,257664,19329173.7333333,2603077300218,152959231815.104,78.0496466236033,214.02754492
"1660","2018-02-03 00:00:00",9076.67833333333,0.996566860759494,1491970146.06166,164374.02442505,910042.47921614,194891,18561807.1916667,2603077300218,152885414135.562,98.8247574754043,146.92776937
"1661","2018-02-05 00:00:00",6838.81666666667,1.10273347027027,1758323361.25125,257109.29930635,1848912.71449765,216363,16457612.3083333,2603077300218,115222434845,78.5861151388427,173.7675019
"1662","2018-02-07 00:00:00",8099.95833333333,1.07172239007092,1686470711.55386,208207.33171103,1160111.91246956,213719,14762174.0625,2874674234415,136502016575.521,71.4802720054177,123.52109098
"1663","2018-02-09 00:00:00",8535.51666666667,1.07619254814815,1702603672.85537,199472.83091889,1144162.67234831,177860,14685356.425,2874674234415,143870507868.958,85.2238778483706,88.36425123
"1664","2018-02-11 00:00:00",8343.455,1.00691915231788,715801285.186677,85791.95131833,1398605.05384884,147208,15831705.8625,2874674234415,140663872242.812,110.491753344649,61.96458348
