"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 03, 2018","1.00273","1.00158","1.00273","0.99893","1.28M","0.11%"
"Apr 02, 2018","1.00158","1.00038","1.00158","0.99959","655.74K","0.12%"
"Apr 01, 2018","1.00038","1.00033","1.00038","0.99407","2.00M","0.00%"
"Mar 31, 2018","1.00033","0.99672","1.00033","0.99660","368.23K","0.36%"
"Mar 30, 2018","0.99672","0.99819","0.99819","0.99444","2.61M","-0.15%"
"Mar 29, 2018","0.99819","1.00153","1.00153","0.99580","3.02M","-0.33%"
"Mar 28, 2018","1.00148","1.00453","1.00453","1.00148","774.22K","-0.30%"
"Mar 27, 2018","1.00453","1.00347","1.00453","1.00276","1.64M","0.11%"
"Mar 26, 2018","1.00347","1.00285","1.00347","1.00168","1.33M","0.06%"
"Mar 25, 2018","1.00285","1.00234","1.00285","1.00221","635.94K","0.05%"
"Mar 24, 2018","1.00234","1.00071","1.00234","0.98480","729.32K","0.16%"
"Mar 23, 2018","1.00071","1.00142","1.00142","0.99905","1.53M","-0.07%"
"Mar 22, 2018","1.00142","1.00145","1.00145","1.00095","971.53K","-0.00%"
"Mar 21, 2018","1.00145","1.00294","1.00294","0.99669","1.07M","-0.15%"
"Mar 20, 2018","1.00294","1.00166","1.00294","0.99862","1.90M","0.13%"
"Mar 19, 2018","1.00163","0.99775","1.00163","0.99775","2.05M","0.39%"
"Mar 18, 2018","0.99775","1.00244","1.00244","0.99287","2.77M","-0.47%"
"Mar 17, 2018","1.00244","1.00141","1.00244","0.99426","1.01M","0.11%"
"Mar 16, 2018","1.00137","1.00068","1.00137","0.99941","1.34M","0.07%"
"Mar 15, 2018","1.00068","1.00234","1.00234","0.99387","4.50M","-0.16%"
"Mar 14, 2018","1.00233","1.00196","1.00233","1.00196","1.90M","0.04%"
"Mar 13, 2018","1.00196","1.00359","1.00359","0.99937","2.03M","-0.16%"
"Mar 12, 2018","1.00359","1.00698","1.00698","1.00359","1.19M","-0.34%"
"Mar 11, 2018","1.00698","1.00339","1.00698","1.00339","1.15M","0.36%"
"Mar 10, 2018","1.00339","1.00297","1.00339","1.00199","1.25M","0.04%"
"Mar 09, 2018","1.00297","1.00456","1.00456","1.00133","2.81M","-0.14%"
"Mar 08, 2018","1.00442","1.00337","1.00442","0.98340","5.34M","0.10%"
"Mar 07, 2018","1.00337","1.00077","1.00337","1.00077","2.59M","0.26%"
"Mar 06, 2018","1.00077","1.00104","1.00104","1.00019","2.85M","-0.03%"
"Mar 05, 2018","1.00104","1.00232","1.00232","1.00080","2.96M","-0.13%"
"Mar 04, 2018","1.00232","1.00148","1.00232","1.00148","1.10M","0.08%"
"Mar 03, 2018","1.00148","1.00022","1.00148","1.00022","1.01M","0.12%"
"Mar 02, 2018","1.00032","1.00019","1.00032","1.00014","815.31K","0.01%"
"Mar 01, 2018","1.00019","1.00109","1.00109","0.99941","3.79M","-0.09%"
"Feb 28, 2018","1.00109","1.00246","1.00246","1.00067","2.13M","-0.14%"
"Feb 27, 2018","1.00246","1.00153","1.00246","1.00153","1.09M","0.09%"
"Feb 26, 2018","1.00153","1.00250","1.00250","1.00150","4.56M","-0.10%"
"Feb 25, 2018","1.00250","1.00297","1.00297","1.00236","2.93M","-0.05%"
"Feb 24, 2018","1.00297","1.00096","1.00297","1.00091","2.42M","0.20%"
"Feb 23, 2018","1.00096","1.00175","1.00175","1.00083","2.86M","-0.10%"
"Feb 22, 2018","1.00196","1.00358","1.00358","1.00196","3.20M","-0.10%"
"Feb 21, 2018","1.00293","1.00238","1.00293","0.99989","5.14M","0.11%"
"Feb 20, 2018","1.00186","1.00337","1.00337","1.00058","4.86M","-0.15%"
"Feb 19, 2018","1.00337","1.00578","1.00578","1.00272","1.84M","-0.24%"
"Feb 18, 2018","1.00576","1.00605","1.00605","1.00349","3.60M","-0.03%"
"Feb 17, 2018","1.00605","1.01973","1.01973","1.00284","1.51M","0.28%"
"Feb 16, 2018","1.00324","1.00400","1.00400","1.00324","1.83M","-0.08%"
"Feb 15, 2018","1.00400","1.00208","1.00400","1.00208","2.51M","0.17%"
"Feb 14, 2018","1.00229","1.00084","1.00229","1.00084","1.77M","0.14%"
"Feb 13, 2018","1.00084","1.00101","1.00101","1.00044","1.64M","-0.02%"
"Feb 12, 2018","1.00101","1.00135","1.00135","0.99963","1.65M","-0.03%"
"Feb 11, 2018","1.00135","1.00276","1.00276","1.00135","2.72M","-0.15%"
"Feb 10, 2018","1.00290","1.00405","1.00405","1.00224","3.01M","-0.11%"
"Feb 09, 2018","1.00405","1.00047","1.00405","1.00047","1.92M","0.36%"
