"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 11, 2018","432.50","480.46","481.00","407.20","15.67K","-9.98%"
"Feb 10, 2018","480.46","472.43","509.46","453.42","22.20K","1.70%"
"Feb 09, 2018","472.43","437.20","476.36","396.50","19.07K","8.06%"
"Feb 08, 2018","437.20","352.36","441.99","351.44","24.31K","24.08%"
"Feb 07, 2018","352.36","366.85","390.50","326.00","20.44K","-3.95%"
"Feb 06, 2018","366.85","303.30","377.40","261.00","43.50K","20.95%"
"Feb 05, 2018","303.30","342.06","349.95","278.07","20.59K","-11.33%"
"Feb 04, 2018","342.06","388.03","404.96","325.78","11.15K","-11.89%"
"Feb 03, 2018","388.21","386.09","407.28","345.48","11.82K","0.43%"
"Feb 02, 2018","386.53","402.50","403.22","313.61","28.23K","-3.97%"
"Feb 01, 2018","402.50","400.00","414.99","375.00","26.00K","0.63%"
"Jan 31, 2018","400.00","384.59","400.00","362.07","11.55K","4.01%"
"Jan 30, 2018","384.59","447.98","449.44","380.11","20.70K","-14.46%"
"Jan 29, 2018","449.61","475.43","481.66","441.00","11.80K","-5.43%"
"Jan 28, 2018","475.43","453.12","483.97","453.12","8.45K","4.92%"
"Jan 27, 2018","453.12","456.00","464.93","434.46","6.54K","-0.63%"
"Jan 26, 2018","456.00","472.51","492.00","425.00","12.17K","-3.71%"
"Jan 25, 2018","473.59","456.58","475.88","446.98","11.69K","3.51%"
"Jan 24, 2018","457.55","439.66","465.00","425.00","8.35K","4.07%"
"Jan 23, 2018","439.66","441.68","473.82","402.00","15.17K","-0.46%"
"Jan 22, 2018","441.68","486.58","504.61","407.91","11.72K","-9.01%"
"Jan 21, 2018","485.41","558.00","564.82","469.71","16.00K","-12.69%"
"Jan 20, 2018","555.96","522.64","565.00","508.14","15.74K","6.37%"
"Jan 19, 2018","522.65","478.21","557.00","462.28","22.16K","9.29%"
"Jan 18, 2018","478.21","491.99","536.19","470.59","20.20K","-2.80%"
"Jan 17, 2018","491.98","501.48","528.80","402.00","42.42K","-2.47%"
"Jan 16, 2018","504.42","620.01","699.00","461.00","75.65K","-18.64%"
"Jan 15, 2018","620.01","661.71","685.31","619.60","16.19K","-6.40%"
"Jan 14, 2018","662.42","695.57","714.00","631.52","16.91K","-4.77%"
"Jan 13, 2018","695.57","697.35","719.00","683.01","14.75K","0.19%"
"Jan 12, 2018","694.27","642.77","712.00","606.00","20.41K","8.01%"
"Jan 11, 2018","642.77","711.00","732.11","575.00","35.86K","-9.60%"
"Jan 10, 2018","711.00","663.91","719.50","606.98","25.82K","7.09%"
"Jan 09, 2018","663.91","686.81","720.00","628.46","24.24K","-3.45%"
"Jan 08, 2018","687.64","755.00","760.00","576.52","42.46K","-8.86%"
"Jan 07, 2018","754.48","654.77","799.00","638.17","64.93K","15.45%"
"Jan 06, 2018","653.50","541.98","660.00","524.98","45.59K","20.58%"
"Jan 05, 2018","541.98","545.11","555.63","523.15","21.51K","-0.57%"
"Jan 04, 2018","545.11","559.70","562.00","508.63","23.19K","-2.61%"
"Jan 03, 2018","559.70","547.88","567.00","531.00","17.81K","2.16%"
"Jan 02, 2018","547.88","515.45","565.00","515.45","28.16K","5.77%"
"Jan 01, 2018","517.97","477.68","553.00","457.61","30.13K","8.43%"
"Dec 31, 2017","477.68","442.68","489.98","437.37","10.37K","8.05%"
"Dec 30, 2017","442.09","517.79","519.27","411.00","29.13K","-14.37%"
"Dec 29, 2017","516.25","474.99","554.83","459.40","26.79K","8.68%"
"Dec 28, 2017","475.03","515.90","526.00","450.10","18.70K","-7.92%"
"Dec 27, 2017","515.90","545.87","560.00","500.00","18.17K","-5.49%"
"Dec 26, 2017","545.87","515.23","547.00","507.55","15.14K","5.79%"
"Dec 25, 2017","516.00","518.03","551.00","490.24","25.49K","-0.39%"
"Dec 24, 2017","518.03","521.47","526.00","420.00","44.11K","-0.66%"
"Dec 23, 2017","521.47","478.49","581.52","475.90","42.35K","8.98%"
"Dec 22, 2017","478.49","650.00","654.88","340.18","122.19K","-26.34%"
"Dec 21, 2017","649.59","665.00","736.57","602.87","71.90K","-2.16%"
"Dec 20, 2017","663.92","591.02","685.00","530.63","75.48K","11.87%"
"Dec 19, 2017","593.47","585.00","617.80","532.16","71.45K","1.52%"
"Dec 18, 2017","584.61","527.91","590.00","479.99","91.79K","10.74%"
"Dec 17, 2017","527.92","464.66","554.39","463.51","64.95K","13.62%"
"Dec 16, 2017","464.62","464.66","491.90","454.75","33.32K","0.35%"
"Dec 15, 2017","463.00","506.00","506.46","403.20","73.60K","-8.68%"
"Dec 14, 2017","506.99","417.66","531.99","412.72","153.42K","22.90%"
"Dec 13, 2017","412.52","370.01","441.13","349.44","116.02K","11.69%"
"Dec 12, 2017","369.36","319.56","372.01","319.56","86.83K","16.57%"
"Dec 11, 2017","316.85","288.18","319.91","282.67","43.17K","11.04%"
"Dec 10, 2017","285.36","306.87","314.44","281.22","46.30K","-7.46%"
"Dec 09, 2017","308.35","295.29","340.00","295.29","45.29K","-2.78%"
"Dec 08, 2017","317.16","289.48","330.00","279.15","36.01K","8.73%"
"Dec 07, 2017","291.70","313.26","314.62","282.05","25.02K","-7.25%"
"Dec 06, 2017","314.50","321.35","346.50","302.57","52.98K","-0.81%"
"Dec 05, 2017","317.07","327.13","327.13","314.50","23.01K","-3.28%"
"Dec 04, 2017","327.82","319.18","331.68","310.50","21.90K","2.57%"
"Dec 03, 2017","319.61","325.51","341.67","303.91","35.11K","-2.03%"
"Dec 02, 2017","326.22","333.58","339.00","315.10","20.74K","-2.17%"
"Dec 01, 2017","333.46","300.00","335.99","286.27","28.43K","10.35%"
"Nov 30, 2017","302.19","304.08","322.77","255.00","61.79K","-0.15%"
"Nov 29, 2017","302.64","363.09","374.61","284.02","100.81K","-16.29%"
"Nov 28, 2017","361.55","345.09","374.49","333.48","61.81K","4.80%"
"Nov 27, 2017","345.00","338.95","347.62","327.00","41.03K","2.30%"
"Nov 26, 2017","337.25","342.31","347.80","330.66","33.50K","-1.96%"
"Nov 25, 2017","344.00","356.89","364.86","337.90","64.62K","-1.22%"
"Nov 24, 2017","348.26","307.96","352.99","299.60","75.11K","12.54%"
"Nov 23, 2017","309.45","319.30","320.70","301.76","43.33K","-2.79%"
"Nov 22, 2017","318.32","289.59","321.29","289.59","56.22K","10.11%"
"Nov 21, 2017","289.10","304.00","310.37","282.45","39.22K","-4.78%"
"Nov 20, 2017","303.62","300.26","307.00","296.82","23.15K","1.04%"
"Nov 19, 2017","300.50","298.53","303.64","294.26","19.49K","1.10%"
"Nov 18, 2017","297.22","289.80","304.96","284.71","26.45K","2.51%"
"Nov 17, 2017","289.93","294.30","295.54","281.73","24.43K","-1.53%"
"Nov 16, 2017","294.42","288.60","319.88","285.27","88.03K","2.23%"
"Nov 15, 2017","288.00","269.31","295.00","269.00","41.23K","6.94%"
"Nov 14, 2017","269.30","264.33","275.69","260.00","22.85K","2.40%"
"Nov 13, 2017","263.00","282.08","295.00","253.60","60.91K","-4.36%"
"Nov 12, 2017","275.00","251.50","275.00","229.20","62.31K","9.04%"
"Nov 11, 2017","252.20","235.91","269.10","234.07","30.18K","6.91%"
"Nov 10, 2017","235.91","261.97","273.77","227.99","58.21K","-9.71%"
"Nov 09, 2017","261.28","250.40","271.92","242.77","59.78K","4.47%"
"Nov 08, 2017","250.11","237.76","253.11","236.10","32.95K","4.87%"
"Nov 07, 2017","238.50","227.01","244.00","225.57","28.81K","5.07%"
"Nov 06, 2017","227.00","224.61","237.00","221.14","19.39K","0.91%"
"Nov 05, 2017","224.96","230.53","232.59","223.50","14.53K","-2.36%"
"Nov 04, 2017","230.40","224.40","235.49","223.66","12.24K","2.84%"
"Nov 03, 2017","224.03","217.14","240.77","215.01","14.07K","3.17%"
"Nov 02, 2017","217.14","222.01","222.87","210.00","16.43K","-2.19%"
"Nov 01, 2017","222.01","232.96","234.02","218.59","18.52K","-4.35%"
"Oct 31, 2017","232.11","239.93","239.96","230.72","10.78K","-3.27%"
"Oct 30, 2017","239.95","233.28","246.19","230.21","22.78K","2.98%"
"Oct 29, 2017","233.00","229.14","240.00","222.80","18.70K","0.94%"
"Oct 28, 2017","230.82","243.55","244.90","228.22","19.73K","-5.23%"
"Oct 27, 2017","243.55","233.30","256.17","224.90","230.50K","4.43%"
"Oct 26, 2017","233.21","215.76","236.67","215.75","16.74K","8.09%"
"Oct 25, 2017","215.76","214.99","227.59","207.00","19.86K","0.36%"
"Oct 24, 2017","214.99","204.72","227.40","201.65","19.12K","5.02%"
"Oct 23, 2017","204.72","213.18","213.30","198.01","14.76K","-3.97%"
"Oct 22, 2017","213.18","211.08","219.72","208.00","7.54K","0.99%"
"Oct 21, 2017","211.08","221.83","224.02","207.34","14.02K","-4.85%"
"Oct 20, 2017","221.83","230.50","235.00","221.00","10.50K","-3.76%"
"Oct 19, 2017","230.50","227.26","238.63","224.18","13.10K","1.43%"
"Oct 18, 2017","227.26","231.16","238.78","214.32","15.84K","-1.00%"
"Oct 17, 2017","229.55","233.90","250.96","227.03","25.88K","-1.83%"
"Oct 16, 2017","233.84","232.11","237.36","229.94","8.31K","0.75%"
"Oct 15, 2017","232.11","241.42","241.57","226.56","10.42K","-3.86%"
"Oct 14, 2017","241.42","239.60","242.88","237.70","7.70K","0.76%"
"Oct 13, 2017","239.60","226.32","255.89","222.00","28.77K","5.47%"
"Oct 12, 2017","227.18","236.00","238.50","226.01","14.01K","-3.76%"
"Oct 11, 2017","236.05","234.71","240.00","230.79","5.61K","0.57%"
"Oct 10, 2017","234.71","230.00","243.87","225.24","11.71K","2.05%"
"Oct 09, 2017","229.99","241.20","243.48","224.00","16.52K","-5.06%"
"Oct 08, 2017","242.26","253.57","257.47","240.96","10.71K","-4.46%"
"Oct 07, 2017","253.57","258.20","259.00","243.24","12.52K","-1.62%"
"Oct 06, 2017","257.75","256.52","274.70","252.38","21.56K","0.77%"
"Oct 05, 2017","255.78","236.91","267.51","227.30","27.98K","7.97%"
"Oct 04, 2017","236.91","252.23","253.30","236.19","11.17K","-6.07%"
"Oct 03, 2017","252.23","257.21","261.44","236.47","20.90K","-1.86%"
"Oct 02, 2017","257.00","265.79","278.38","252.19","27.27K","-3.06%"
"Oct 01, 2017","265.10","277.74","280.40","265.10","13.52K","-4.55%"
"Sep 30, 2017","277.74","290.01","297.00","275.27","24.74K","-4.21%"
"Sep 29, 2017","289.95","310.47","312.10","271.09","62.50K","-6.62%"
"Sep 28, 2017","310.50","287.38","438.00","281.40","213.14K","8.05%"
"Sep 27, 2017","287.38","231.60","298.53","229.55","97.80K","24.08%"
"Sep 26, 2017","231.60","231.64","236.00","229.34","8.68K","-0.02%"
"Sep 25, 2017","231.64","204.97","236.00","202.50","29.75K","12.75%"
"Sep 24, 2017","205.44","204.23","208.17","199.46","7.69K","0.22%"
"Sep 23, 2017","204.98","195.46","216.67","191.63","19.24K","4.87%"
"Sep 22, 2017","195.46","175.48","204.66","174.72","32.75K","11.39%"
"Sep 21, 2017","175.48","187.86","192.08","173.60","8.06K","-6.59%"
"Sep 20, 2017","187.86","188.50","195.00","183.00","5.60K","-0.34%"
"Sep 19, 2017","188.50","195.61","197.39","181.31","13.25K","-3.64%"
"Sep 18, 2017","195.63","177.00","196.31","177.00","13.88K","10.53%"
"Sep 17, 2017","177.00","179.86","181.00","166.40","9.23K","-1.59%"
"Sep 16, 2017","179.86","187.00","190.83","167.98","11.35K","-3.82%"
"Sep 15, 2017","187.00","161.37","192.42","142.14","28.09K","15.88%"
"Sep 14, 2017","161.37","198.53","206.89","160.98","18.94K","-18.60%"
"Sep 13, 2017","198.24","208.94","213.10","182.34","18.09K","-5.12%"
"Sep 12, 2017","208.94","213.81","225.01","204.09","10.64K","-2.28%"
"Sep 11, 2017","213.81","216.52","222.31","208.62","4.87K","-1.25%"
"Sep 10, 2017","216.52","219.70","227.48","198.00","11.80K","-1.45%"
"Sep 09, 2017","219.70","221.10","222.87","210.00","7.29K","-0.63%"
"Sep 08, 2017","221.10","247.56","247.57","211.27","9.41K","-10.69%"
"Sep 07, 2017","247.56","247.80","252.38","235.07","10.22K","-0.10%"
"Sep 06, 2017","247.80","228.50","250.18","224.49","13.58K","8.46%"
"Sep 05, 2017","228.48","220.59","238.00","195.71","13.50K","3.94%"
"Sep 04, 2017","219.81","263.00","264.00","199.00","20.67K","-16.42%"
"Sep 03, 2017","263.00","252.17","269.90","240.10","11.98K","4.91%"
"Sep 02, 2017","250.69","306.44","312.00","237.60","23.70K","-17.93%"
"Sep 01, 2017","305.46","286.40","314.05","283.02","18.69K","6.66%"
"Aug 31, 2017","286.40","274.63","288.00","270.36","6.86K","4.29%"
"Aug 30, 2017","274.63","269.66","281.96","268.13","7.32K","1.84%"
"Aug 29, 2017","269.66","275.78","278.07","261.33","9.67K","-2.12%"
"Aug 28, 2017","275.51","273.34","281.92","255.00","17.20K","0.79%"
"Aug 27, 2017","273.34","300.98","300.98","265.00","15.90K","-8.89%"
"Aug 26, 2017","300.00","238.39","301.84","235.30","35.24K","25.84%"
"Aug 25, 2017","238.40","228.35","259.99","227.92","9.62K","4.40%"
"Aug 24, 2017","228.35","227.00","233.69","223.10","2.37K","0.59%"
"Aug 23, 2017","227.00","226.36","242.17","223.10","7.28K","0.24%"
"Aug 22, 2017","226.46","238.77","240.38","205.97","10.35K","-5.16%"
"Aug 21, 2017","238.77","242.29","260.00","229.81","13.92K","-0.55%"
"Aug 20, 2017","240.08","232.19","253.00","223.92","13.15K","3.44%"
"Aug 19, 2017","232.09","199.76","249.00","191.00","19.58K","16.18%"
"Aug 18, 2017","199.76","208.01","212.50","199.55","6.11K","-3.97%"
"Aug 17, 2017","208.01","217.06","218.97","205.00","5.08K","-4.17%"
"Aug 16, 2017","217.06","212.53","220.49","205.55","6.02K","2.11%"
"Aug 15, 2017","212.57","209.65","215.16","197.01","6.55K","0.77%"
"Aug 14, 2017","210.95","214.19","217.39","202.00","5.78K","-1.51%"
"Aug 13, 2017","214.19","222.93","226.16","199.28","7.11K","-3.92%"
"Aug 12, 2017","222.93","235.50","236.35","216.10","6.38K","-5.34%"
"Aug 11, 2017","235.50","229.95","237.00","224.76","5.00K","1.95%"
"Aug 10, 2017","231.00","241.39","248.33","230.10","7.58K","-4.17%"
"Aug 09, 2017","241.05","245.41","259.00","229.56","16.27K","-1.78%"
"Aug 08, 2017","245.41","208.63","257.65","208.32","16.43K","17.63%"
"Aug 07, 2017","208.63","207.41","212.59","200.04","5.12K","0.59%"
"Aug 06, 2017","207.41","203.65","213.00","203.65","4.38K","1.85%"
"Aug 05, 2017","203.65","186.90","215.30","185.82","11.36K","8.96%"
"Aug 04, 2017","186.90","189.02","190.99","183.97","2.06K","-1.12%"
